,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
912,3.0,1.0,29.0,29.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,25.0,5.0,20.0,25.0,15.0,15.0,20.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,10.0,10.0,5.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,20.0,25.0,15.0,15.0,53.0,20.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,7.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,7.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16,1.0,5.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0
913,3.0,1.0,29.0,28.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,25.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,8.0,7.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,20.0,25.0,15.0,15.0,53.0,20.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,7.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.39,2.0,5.0,1.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
914,3.0,1.0,29.0,26.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,25.0,30.0,10.0,20.0,20.0,10.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,7.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,25.0,15.0,15.0,53.0,20.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,7.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,8.0,8.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.27,1.0,5.0,1.0,0.0,1.0,8.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
915,3.0,1.0,29.0,24.0,5.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,25.0,5.0,15.0,45.0,25.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,7.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,25.0,15.0,15.0,53.0,20.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,7.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,7.0,5.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.17,1.0,5.0,1.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0
916,3.0,1.0,29.0,27.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,25.0,10.0,25.0,25.0,10.0,10.0,20.0,0.0,2.0,2.0,0.0,0.0,1.0,7.0,7.0,8.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,25.0,15.0,15.0,53.0,20.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,7.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.07,0.0,5.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0
917,3.0,1.0,29.0,23.0,6.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,25.0,17.0,17.0,17.0,17.0,17.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,7.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,25.0,15.0,15.0,53.0,20.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,7.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.48,2.0,5.0,1.0,0.0,1.0,8.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0
918,3.0,1.0,22.0,23.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,124.0,17.0,18.0,18.0,15.0,17.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,9.0,9.0,7.0,9.0,0.0,2.0,2.0,1.0,2.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.15,0.0,5.0,1.0,0.0,1.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
919,3.0,1.0,22.0,22.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,124.0,10.0,20.0,20.0,20.0,15.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,5.0,10.0,7.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.01,0.0,5.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
920,3.0,1.0,22.0,26.0,22.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,124.0,20.0,18.37,20.0,18.0,10.0,10.64,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,5.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.21,0.0,5.0,1.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
921,3.0,1.0,22.0,26.0,22.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,124.0,20.0,18.37,20.0,18.0,10.0,10.64,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.21,0.0,5.0,1.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
922,3.0,1.0,22.0,29.0,7.0,3.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,124.0,5.0,20.0,25.0,15.0,15.0,20.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,10.0,10.0,3.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,10.0,7.0,1.0,1.0,0.0,2.0,1.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.03,1.0,5.0,1.0,0.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
923,3.0,1.0,22.0,28.0,6.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,124.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,8.0,7.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.04,0.0,5.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
924,3.0,1.0,22.0,26.0,4.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,124.0,30.0,10.0,20.0,20.0,10.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,9.0,9.0,9.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.26,1.0,5.0,1.0,0.0,1.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0
925,3.0,1.0,22.0,24.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,124.0,5.0,15.0,45.0,25.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.03,1.0,5.0,1.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0
926,3.0,1.0,22.0,27.0,5.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,124.0,10.0,25.0,25.0,10.0,10.0,20.0,0.0,2.0,2.0,0.0,0.0,1.0,7.0,7.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,8.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.39,2.0,5.0,1.0,0.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0
927,3.0,1.0,22.0,23.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,124.0,17.0,17.0,17.0,17.0,17.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,7.0,6.0,7.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.43,0.0,5.0,1.0,0.0,1.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
928,3.0,1.0,27.0,23.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,139.0,17.0,18.0,18.0,15.0,17.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,7.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.44,2.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,3.0,1.0,27.0,22.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,139.0,10.0,20.0,20.0,20.0,15.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,6.0,9.0,7.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.68,2.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,3.0,1.0,27.0,26.0,27.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,139.0,20.0,18.37,20.0,18.0,10.0,10.64,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,0.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,5.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.21,0.0,5.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
931,3.0,1.0,27.0,26.0,27.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,139.0,20.0,18.37,20.0,18.0,10.0,10.64,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,2.0,9.0,0.0,0.0,2.0,0.0,2.0,1.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,6.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.21,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,3.0,1.0,27.0,29.0,2.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,139.0,5.0,20.0,25.0,15.0,15.0,20.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.28,1.0,5.0,1.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
933,3.0,1.0,27.0,28.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,139.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.8,2.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,3.0,1.0,27.0,26.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,139.0,30.0,10.0,20.0,20.0,10.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,7.0,5.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,6.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.17,1.0,5.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
935,3.0,1.0,27.0,24.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,139.0,5.0,15.0,45.0,25.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,7.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.41,2.0,5.0,1.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0
936,3.0,1.0,27.0,27.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,139.0,10.0,25.0,25.0,10.0,10.0,20.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,5.0,7.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.03,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,3.0,1.0,27.0,23.0,4.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,139.0,17.0,17.0,17.0,17.0,17.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,17.0,22.0,20.0,8.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,6.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.65,2.0,5.0,1.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
938,3.0,1.0,28.0,23.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,132.0,17.0,18.0,18.0,15.0,17.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,10.0,8.0,5.0,8.0,0.0,2.0,1.0,0.0,1.0,1.0,50.0,10.0,30.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,9.0,5.0,8.0,8.0,0.0,2.0,0.0,1.0,1.0,7.0,5.0,5.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.05,0.0,3.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0
